Time (s),Sample Temperature (K),Weight (mg)
2629,819.66,0.900
2630,819.83,0.900
2631,819.99,0.900
2632,820.16,0.900
2633,820.33,0.900
2634,820.50,0.899
2635,820.66,0.899
2636,820.83,0.899
2637,820.99,0.899
2638,821.16,0.899
2639,821.33,0.899
2640,821.49,0.898
2641,821.65,0.898
2642,821.83,0.898
2643,822.00,0.898
2644,822.16,0.898
2645,822.32,0.897
2646,822.49,0.897
2647,822.66,0.897
2648,822.83,0.897
2649,822.99,0.897
2650,823.16,0.897
2651,823.33,0.896
2652,823.49,0.896
2653,823.66,0.896
2654,823.83,0.896
2655,824.00,0.896
2656,824.16,0.895
2657,824.33,0.895
2658,824.49,0.895
2659,824.66,0.895
2660,824.83,0.895
2661,824.99,0.895
2662,825.16,0.894
2663,825.32,0.894
2664,825.49,0.894
2665,825.66,0.894
2666,825.83,0.894
2667,825.99,0.893
2668,826.16,0.893
2669,826.33,0.893
2670,826.49,0.893
2671,826.66,0.893
2672,826.83,0.893
2673,827.00,0.892
2674,827.16,0.892
2675,827.33,0.892
2676,827.50,0.892
2677,827.66,0.892
2678,827.83,0.891
2679,827.99,0.891
2680,828.16,0.891
2681,828.33,0.891
2682,828.49,0.891
2683,828.66,0.891
2684,828.83,0.890
2685,829.00,0.890
2686,829.16,0.890
2687,829.33,0.890
2688,829.49,0.890
2689,829.66,0.890
2690,829.83,0.890
2691,830.00,0.889
2692,830.16,0.889
2693,830.33,0.889
2694,830.49,0.889
2695,830.66,0.889
2696,830.83,0.888
2697,830.99,0.888
2698,831.16,0.888
2699,831.33,0.888
2700,831.49,0.888
2701,831.66,0.888
2702,831.83,0.887
2703,831.99,0.887
2704,832.16,0.887
2705,832.33,0.887
2706,832.50,0.887
2707,832.66,0.887
2708,832.83,0.886
2709,832.99,0.886
2710,833.16,0.886
2711,833.32,0.886
2712,833.49,0.886
2713,833.66,0.886
2714,833.83,0.885
2715,833.99,0.885
2716,834.16,0.885
2717,834.33,0.885
2718,834.49,0.885
2719,834.66,0.885
2720,834.83,0.884
2721,834.99,0.884
2722,835.16,0.884
2723,835.33,0.884
2724,835.49,0.884
2725,835.66,0.883
2726,835.83,0.883
2727,836.00,0.883
2728,836.16,0.883
2729,836.33,0.883
2730,836.49,0.883
2731,836.66,0.882
2732,836.82,0.882
2733,836.99,0.882
2734,837.16,0.882
2735,837.32,0.882
2736,837.49,0.882
2737,837.66,0.881
2738,837.83,0.881
2739,838.00,0.881
2740,838.16,0.881
2741,838.33,0.881
2742,838.50,0.881
2743,838.66,0.880
2744,838.82,0.880
2745,838.99,0.880
2746,839.16,0.880
2747,839.33,0.880
2748,839.49,0.880
2749,839.66,0.879
2750,839.83,0.879
2751,840.00,0.879
2752,840.16,0.879
2753,840.33,0.879
2754,840.50,0.879
2755,840.66,0.878
2756,840.82,0.878
2757,840.99,0.878
2758,841.16,0.878
2759,841.33,0.878
2760,841.49,0.878
2761,841.66,0.877
2762,841.83,0.877
2763,841.99,0.877
2764,842.17,0.877
2765,842.33,0.877
2766,842.49,0.877
2767,842.66,0.876
2768,842.83,0.876
2769,842.99,0.876
2770,843.16,0.876
2771,843.33,0.876
2772,843.50,0.876
2773,843.66,0.875
2774,843.82,0.875
2775,843.99,0.875
2776,844.16,0.875
2777,844.33,0.875
2778,844.50,0.875
2779,844.66,0.875
2780,844.83,0.874
2781,844.99,0.874
2782,845.16,0.874
2783,845.33,0.874
2784,845.49,0.874
2785,845.67,0.874
2786,845.83,0.873
2787,845.99,0.873
2788,846.16,0.873
2789,846.33,0.873
2790,846.49,0.873
2791,846.66,0.873
2792,846.83,0.872
2793,847.00,0.872
2794,847.16,0.872
2795,847.32,0.872
2796,847.49,0.872
2797,847.67,0.872
2798,847.83,0.872
2799,847.99,0.871
2800,848.16,0.871
2801,848.33,0.871
2802,848.50,0.871
2803,848.66,0.871
2804,848.83,0.870
2805,848.99,0.870
2806,849.16,0.870
2807,849.33,0.870
2808,849.49,0.870
2809,849.66,0.870
2810,849.83,0.870
2811,849.99,0.869
2812,850.16,0.869
2813,850.32,0.869
2814,850.50,0.869
2815,850.66,0.869
2816,850.83,0.869
2817,850.99,0.868
2818,851.16,0.868
2819,851.33,0.868
2820,851.49,0.868
2821,851.66,0.868
2822,851.83,0.868
2823,852.00,0.867
2824,852.16,0.867
2825,852.33,0.867
2826,852.49,0.867
2827,852.66,0.867
2828,852.83,0.867
2829,853.00,0.867
2830,853.16,0.866
2831,853.33,0.866
2832,853.50,0.866
2833,853.67,0.866
2834,853.83,0.866
2835,854.00,0.866
2836,854.16,0.865
2837,854.33,0.865
2838,854.50,0.865
2839,854.66,0.865
2840,854.83,0.865
2841,855.00,0.865
2842,855.17,0.865
2843,855.33,0.864
2844,855.49,0.864
2845,855.66,0.864
2846,855.83,0.864
2847,855.99,0.864
2848,856.16,0.864
2849,856.33,0.863
2850,856.50,0.863
2851,856.67,0.863
2852,856.83,0.863
2853,857.00,0.863
2854,857.16,0.863
2855,857.33,0.863
2856,857.50,0.862
2857,857.66,0.862
2858,857.83,0.862
2859,858.00,0.862
2860,858.17,0.862
2861,858.33,0.862
2862,858.49,0.861
2863,858.66,0.861
2864,858.83,0.861
2865,859.00,0.861
2866,859.16,0.861
2867,859.33,0.861
2868,859.49,0.860
2869,859.66,0.860
2870,859.83,0.860
2871,859.99,0.860
2872,860.16,0.860
2873,860.33,0.860
2874,860.50,0.860
2875,860.66,0.859
2876,860.83,0.859
2877,861.00,0.859
2878,861.16,0.859
2879,861.33,0.859
2880,861.50,0.859
2881,861.67,0.858
2882,861.83,0.858
2883,861.99,0.858
2884,862.16,0.858
2885,862.33,0.858
2886,862.49,0.858
2887,862.66,0.858
2888,862.83,0.857
2889,863.00,0.857
2890,863.16,0.857
2891,863.33,0.857
2892,863.50,0.857
2893,863.66,0.857
2894,863.83,0.857
2895,864.00,0.856
2896,864.17,0.856
2897,864.33,0.856
2898,864.50,0.856
2899,864.67,0.856
2900,864.83,0.856
2901,865.00,0.856
2902,865.16,0.855
2903,865.33,0.855
2904,865.50,0.855
2905,865.67,0.855
2906,865.83,0.855
2907,865.99,0.855
2908,866.16,0.854
2909,866.33,0.854
2910,866.49,0.854
2911,866.66,0.854
2912,866.83,0.854
2913,866.99,0.854
2914,867.16,0.853
2915,867.33,0.853
2916,867.49,0.853
2917,867.66,0.853
2918,867.83,0.853
2919,867.99,0.853
2920,868.16,0.853
2921,868.34,0.852
2922,868.49,0.852
2923,868.66,0.852
2924,868.82,0.852
2925,869.00,0.852
2926,869.17,0.852
2927,869.33,0.851
2928,869.50,0.851
2929,869.66,0.851
2930,869.83,0.851
2931,870.00,0.851
2932,870.16,0.851
2933,870.33,0.851
2934,870.49,0.850
2935,870.66,0.850
2936,870.83,0.850
2937,871.00,0.850
2938,871.16,0.850
2939,871.33,0.850
2940,871.50,0.850
2941,871.67,0.849
2942,871.83,0.849
2943,872.00,0.849
2944,872.16,0.849
2945,872.32,0.849
2946,872.49,0.849
2947,872.67,0.849
2948,872.84,0.848
2949,873.00,0.848
2950,873.17,0.848
2951,873.33,0.848
2952,873.49,0.848
2953,873.67,0.848
2954,873.83,0.848
2955,873.99,0.847
2956,874.16,0.847
2957,874.33,0.847
2958,874.49,0.847
2959,874.66,0.847
2960,874.83,0.847
2961,875.00,0.847
2962,875.16,0.846
2963,875.33,0.846
2964,875.50,0.846
2965,875.67,0.846
2966,875.83,0.846
2967,876.00,0.846
2968,876.17,0.846
2969,876.33,0.845
2970,876.50,0.845
2971,876.66,0.845
2972,876.83,0.845
2973,877.00,0.845
2974,877.16,0.845
2975,877.33,0.845
2976,877.50,0.844
2977,877.66,0.844
2978,877.83,0.844
2979,878.00,0.844
2980,878.16,0.844
2981,878.33,0.844
2982,878.50,0.843
2983,878.66,0.843
2984,878.83,0.843
2985,879.00,0.843
2986,879.17,0.843
2987,879.33,0.843
2988,879.50,0.843
2989,879.67,0.842
2990,879.84,0.842
2991,880.00,0.842
2992,880.17,0.842
2993,880.33,0.842
2994,880.49,0.842
2995,880.67,0.842
2996,880.83,0.841
2997,880.99,0.841
2998,881.16,0.841
2999,881.34,0.841
3000,881.50,0.841
3001,881.66,0.841
3002,881.83,0.841
3003,882.00,0.840
3004,882.17,0.840
3005,882.33,0.840
3006,882.50,0.840
3007,882.67,0.840
3008,882.83,0.840
3009,883.00,0.839
3010,883.16,0.839
3011,883.33,0.839
3012,883.49,0.839
3013,883.67,0.839
3014,883.83,0.839
3015,884.00,0.839
3016,884.16,0.838
3017,884.33,0.838
3018,884.50,0.838
3019,884.66,0.838
3020,884.83,0.838
3021,885.00,0.838
3022,885.17,0.838
3023,885.33,0.837
3024,885.50,0.837
3025,885.67,0.837
3026,885.83,0.837
3027,886.00,0.837
3028,886.17,0.837
3029,886.33,0.837
3030,886.50,0.837
3031,886.67,0.836
3032,886.83,0.836
3033,887.00,0.836
3034,887.16,0.836
3035,887.34,0.836
3036,887.50,0.836
3037,887.66,0.836
3038,887.83,0.835
3039,888.00,0.835
3040,888.17,0.835
3041,888.33,0.835
3042,888.50,0.835
3043,888.67,0.835
3044,888.83,0.835
3045,889.00,0.834
3046,889.17,0.834
3047,889.33,0.834
3048,889.50,0.834
3049,889.67,0.834
3050,889.83,0.834
3051,890.00,0.834
3052,890.16,0.833
3053,890.33,0.833
3054,890.50,0.833
3055,890.67,0.833
3056,890.83,0.833
3057,891.00,0.833
3058,891.17,0.833
3059,891.33,0.832
3060,891.50,0.832
3061,891.67,0.832
3062,891.83,0.832
3063,892.00,0.832
3064,892.17,0.832
3065,892.34,0.832
3066,892.50,0.831
3067,892.67,0.831
3068,892.83,0.831
3069,893.00,0.831
3070,893.16,0.831
3071,893.33,0.831
3072,893.50,0.831
3073,893.67,0.830
3074,893.83,0.830
3075,894.00,0.830
3076,894.17,0.830
3077,894.34,0.830
3078,894.50,0.830
3079,894.66,0.830
3080,894.83,0.829
3081,895.00,0.829
3082,895.17,0.829
3083,895.33,0.829
3084,895.50,0.829
3085,895.67,0.829
3086,895.83,0.829
3087,896.00,0.828
3088,896.16,0.828
3089,896.33,0.828
3090,896.50,0.828
3091,896.67,0.828
3092,896.83,0.828
3093,896.99,0.828
3094,897.17,0.828
3095,897.34,0.827
3096,897.50,0.827
3097,897.66,0.827
3098,897.83,0.827
3099,898.00,0.827
3100,898.17,0.827
3101,898.33,0.827
3102,898.50,0.826
3103,898.67,0.826
3104,898.83,0.826
3105,899.00,0.826
3106,899.16,0.826
3107,899.33,0.826
3108,899.50,0.826
3109,899.66,0.825
3110,899.83,0.825
3111,900.00,0.825
3112,900.17,0.825
3113,900.33,0.825
3114,900.50,0.825
3115,900.67,0.825
3116,900.83,0.825
3117,901.00,0.824
3118,901.17,0.824
3119,901.33,0.824
3120,901.50,0.824
3121,901.67,0.824
3122,901.83,0.824
3123,902.00,0.824
3124,902.17,0.823
3125,902.34,0.823
3126,902.50,0.823
3127,902.67,0.823
3128,902.83,0.823
3129,903.00,0.823
3130,903.16,0.823
3131,903.33,0.823
3132,903.50,0.822
3133,903.66,0.822
3134,903.84,0.822
3135,904.00,0.822
3136,904.16,0.822
3137,904.33,0.822
3138,904.51,0.822
3139,904.66,0.821
3140,904.83,0.821
3141,905.00,0.821
3142,905.17,0.821
3143,905.33,0.821
3144,905.50,0.821
3145,905.67,0.821
3146,905.84,0.820
3147,906.00,0.820
3148,906.17,0.820
3149,906.34,0.820
3150,906.50,0.820
3151,906.66,0.820
3152,906.83,0.820
3153,907.00,0.820
3154,907.17,0.819
3155,907.33,0.819
3156,907.50,0.819
3157,907.67,0.819
3158,907.83,0.819
3159,908.00,0.819
3160,908.17,0.819
3161,908.34,0.819
3162,908.50,0.818
3163,908.66,0.818
3164,908.83,0.818
3165,909.00,0.818
3166,909.17,0.818
3167,909.34,0.818
3168,909.50,0.818
3169,909.66,0.817
3170,909.83,0.817
3171,910.00,0.817
3172,910.16,0.817
3173,910.33,0.817
3174,910.50,0.817
3175,910.67,0.817
3176,910.83,0.817
3177,911.00,0.816
3178,911.17,0.816
3179,911.33,0.816
3180,911.50,0.816
3181,911.67,0.816
3182,911.83,0.816
3183,912.00,0.816
3184,912.17,0.815
3185,912.34,0.815
3186,912.50,0.815
3187,912.67,0.815
3188,912.83,0.815
3189,913.00,0.815
3190,913.17,0.815
3191,913.33,0.815
3192,913.50,0.814
3193,913.67,0.814
3194,913.84,0.814
3195,914.00,0.814
3196,914.16,0.814
3197,914.34,0.814
3198,914.50,0.814
3199,914.67,0.813
3200,914.83,0.813
3201,915.00,0.813
3202,915.17,0.813
3203,915.34,0.813
3204,915.50,0.813
3205,915.67,0.813
3206,915.83,0.813
3207,916.00,0.812
3208,916.17,0.812
3209,916.34,0.812
3210,916.50,0.812
3211,916.67,0.812
3212,916.84,0.812
3213,917.00,0.812
3214,917.17,0.812
3215,917.34,0.811
3216,917.50,0.811
3217,917.67,0.811
3218,917.84,0.811
3219,918.00,0.811
3220,918.17,0.811
3221,918.33,0.811
3222,918.50,0.811
3223,918.66,0.811
3224,918.83,0.810
3225,919.00,0.810
3226,919.17,0.810
3227,919.34,0.810
3228,919.50,0.810
3229,919.67,0.810
3230,919.84,0.810
3231,920.00,0.810
3232,920.17,0.809
3233,920.33,0.809
3234,920.51,0.809
3235,920.67,0.809
3236,920.83,0.809
3237,921.01,0.809
3238,921.17,0.809
3239,921.34,0.809
3240,921.50,0.808
3241,921.67,0.808
3242,921.83,0.808
3243,922.00,0.808
3244,922.17,0.808
3245,922.33,0.808
3246,922.50,0.808
3247,922.66,0.808
3248,922.83,0.807
3249,923.00,0.807
3250,923.17,0.807
3251,923.33,0.807
3252,923.50,0.807
3253,923.67,0.807
3254,923.83,0.807
3255,924.00,0.807
3256,924.17,0.806
3257,924.34,0.806
3258,924.50,0.806
3259,924.67,0.806
3260,924.83,0.806
3261,925.00,0.806
3262,925.17,0.806
3263,925.33,0.806
3264,925.50,0.805
3265,925.67,0.805
3266,925.84,0.805
3267,926.00,0.805
3268,926.17,0.805
3269,926.33,0.805
3270,926.50,0.805
3271,926.67,0.805
3272,926.83,0.804
3273,927.00,0.804
3274,927.17,0.804
3275,927.33,0.804
3276,927.50,0.804
3277,927.66,0.804
3278,927.83,0.804
3279,928.00,0.804
3280,928.17,0.804
3281,928.33,0.803
3282,928.50,0.803
3283,928.67,0.803
3284,928.83,0.803
3285,929.00,0.803
3286,929.17,0.803
3287,929.34,0.803
3288,929.50,0.803
3289,929.67,0.803
3290,929.84,0.802
3291,930.01,0.802
3292,930.17,0.802
3293,930.34,0.802
3294,930.51,0.802
3295,930.67,0.802
3296,930.83,0.802
3297,931.00,0.802
3298,931.17,0.802
3299,931.34,0.801
3300,931.50,0.801
3301,931.67,0.801
3302,931.84,0.801
3303,932.00,0.801
3304,932.17,0.801
3305,932.33,0.801
3306,932.50,0.801
3307,932.67,0.800
3308,932.83,0.800
3309,933.00,0.800
3310,933.17,0.800
3311,933.34,0.800
3312,933.50,0.800
3313,933.67,0.800
3314,933.83,0.800
3315,934.00,0.799
3316,934.17,0.799
3317,934.33,0.799
3318,934.51,0.799
3319,934.67,0.799
3320,934.83,0.799
3321,935.00,0.799
3322,935.17,0.799
3323,935.33,0.799
3324,935.50,0.798
3325,935.67,0.798
3326,935.84,0.798
3327,936.01,0.798
3328,936.17,0.798
3329,936.33,0.798
3330,936.50,0.798
3331,936.67,0.798
3332,936.84,0.797
3333,937.00,0.797
3334,937.17,0.797
3335,937.33,0.797
3336,937.50,0.797
3337,937.67,0.797
3338,937.83,0.797
3339,938.01,0.797
3340,938.17,0.797
3341,938.33,0.796
3342,938.51,0.796
3343,938.67,0.796
3344,938.83,0.796
3345,939.00,0.796
3346,939.17,0.796
3347,939.34,0.796
3348,939.51,0.796
3349,939.67,0.796
3350,939.83,0.796
3351,940.00,0.795
3352,940.16,0.795
3353,940.33,0.795
3354,940.50,0.795
3355,940.66,0.795
3356,940.84,0.795
3357,941.00,0.795
3358,941.17,0.795
3359,941.33,0.795
3360,941.50,0.794
3361,941.67,0.794
3362,941.83,0.794
3363,942.00,0.794
3364,942.18,0.794
3365,942.33,0.794
3366,942.50,0.794
3367,942.67,0.794
3368,942.83,0.794
3369,943.00,0.793
3370,943.17,0.793
3371,943.33,0.793
3372,943.50,0.793
3373,943.67,0.793
3374,943.83,0.793
3375,944.00,0.793
3376,944.17,0.793
3377,944.34,0.793
3378,944.51,0.792
3379,944.67,0.792
3380,944.84,0.792
3381,945.00,0.792
3382,945.17,0.792
3383,945.34,0.792
3384,945.51,0.792
3385,945.67,0.792
3386,945.84,0.792
3387,945.99,0.792
3388,946.17,0.791
3389,946.33,0.791
3390,946.50,0.791
3391,946.67,0.791
3392,946.84,0.791
3393,947.00,0.791
3394,947.17,0.791
3395,947.34,0.791
3396,947.50,0.791
3397,947.67,0.790
3398,947.84,0.790
3399,948.01,0.790
3400,948.17,0.790
3401,948.34,0.790
3402,948.51,0.790
3403,948.67,0.790
3404,948.83,0.790
3405,949.00,0.790
3406,949.17,0.790
3407,949.34,0.789
3408,949.50,0.789
3409,949.67,0.789
3410,949.84,0.789
3411,950.00,0.789
3412,950.17,0.789
3413,950.33,0.789
3414,950.51,0.789
3415,950.67,0.789
3416,950.84,0.788
3417,951.01,0.788
3418,951.17,0.788
3419,951.34,0.788
3420,951.50,0.788
3421,951.67,0.788
3422,951.83,0.788
3423,952.00,0.788
3424,952.17,0.788
3425,952.33,0.788
3426,952.50,0.787
3427,952.67,0.787
3428,952.83,0.787
3429,953.00,0.787
3430,953.17,0.787
3431,953.33,0.787
3432,953.50,0.787
3433,953.67,0.787
3434,953.84,0.787
3435,954.01,0.786
3436,954.17,0.786
3437,954.34,0.786
3438,954.50,0.786
3439,954.66,0.786
3440,954.83,0.786
3441,955.01,0.786
3442,955.17,0.786
3443,955.33,0.786
3444,955.50,0.786
3445,955.68,0.786
3446,955.84,0.785
3447,956.00,0.785
3448,956.17,0.785
3449,956.34,0.785
3450,956.50,0.785
3451,956.67,0.785
3452,956.84,0.785
3453,957.01,0.785
3454,957.17,0.785
3455,957.34,0.785
3456,957.51,0.785
3457,957.67,0.784
3458,957.83,0.784
3459,958.00,0.784
3460,958.17,0.784
3461,958.33,0.784
3462,958.50,0.784
3463,958.67,0.784
3464,958.83,0.784
3465,959.00,0.784
3466,959.17,0.784
3467,959.33,0.783
3468,959.50,0.783
3469,959.68,0.783
3470,959.84,0.783
3471,960.00,0.783
3472,960.16,0.783
3473,960.33,0.783
3474,960.51,0.783
3475,960.67,0.783
3476,960.83,0.783
3477,961.01,0.782
3478,961.17,0.782
3479,961.33,0.782
3480,961.50,0.782
3481,961.67,0.782
3482,961.83,0.782
3483,962.00,0.782
3484,962.17,0.782
3485,962.34,0.782
3486,962.50,0.782
3487,962.67,0.781
3488,962.83,0.781
3489,963.00,0.781
3490,963.17,0.781
3491,963.34,0.781
3492,963.51,0.781
3493,963.67,0.781
3494,963.83,0.781
3495,964.01,0.781
3496,964.17,0.781
3497,964.34,0.781
3498,964.50,0.781
3499,964.67,0.780
3500,964.84,0.780
3501,965.01,0.780
3502,965.17,0.780
3503,965.33,0.780
3504,965.50,0.780
3505,965.67,0.780
3506,965.83,0.780
3507,966.00,0.780
3508,966.17,0.780
3509,966.33,0.779
3510,966.50,0.779
3511,966.67,0.779
3512,966.84,0.779
3513,967.01,0.779
3514,967.17,0.779
3515,967.34,0.779
3516,967.51,0.779
3517,967.67,0.779
3518,967.83,0.779
3519,968.00,0.778
3520,968.17,0.778
3521,968.34,0.778
3522,968.51,0.778
3523,968.67,0.778
3524,968.84,0.778
3525,969.00,0.778
3526,969.17,0.778
3527,969.34,0.778
3528,969.50,0.778
3529,969.67,0.777
3530,969.84,0.777
3531,970.00,0.777
3532,970.17,0.777
3533,970.34,0.777
3534,970.50,0.777
3535,970.68,0.777
3536,970.84,0.777
3537,971.00,0.777
3538,971.17,0.777
3539,971.33,0.777
3540,971.50,0.776
3541,971.67,0.776
3542,971.84,0.776
3543,972.00,0.776
3544,972.17,0.776
3545,972.34,0.776
3546,972.51,0.776
3547,972.67,0.776
3548,972.84,0.776
3549,973.01,0.776
3550,973.17,0.776
3551,973.34,0.776
3552,973.50,0.775
3553,973.67,0.775
3554,973.84,0.775
3555,974.01,0.775
3556,974.17,0.775
3557,974.33,0.775
3558,974.50,0.775
3559,974.67,0.775
3560,974.84,0.775
3561,975.00,0.775
3562,975.17,0.775
3563,975.34,0.774
3564,975.50,0.774
3565,975.67,0.774
3566,975.84,0.774
3567,976.00,0.774
3568,976.17,0.774
3569,976.33,0.774
3570,976.50,0.774
3571,976.67,0.774
3572,976.84,0.774
3573,977.00,0.774
3574,977.17,0.773
3575,977.34,0.773
3576,977.50,0.773
3577,977.67,0.773
3578,977.84,0.773
3579,978.00,0.773
3580,978.17,0.773
3581,978.34,0.773
3582,978.50,0.773
3583,978.67,0.773
3584,978.84,0.773
3585,979.00,0.773
3586,979.17,0.772
3587,979.34,0.772
3588,979.50,0.772
3589,979.67,0.772
3590,979.83,0.772
3591,980.00,0.772
3592,980.17,0.772
3593,980.34,0.772
3594,980.50,0.772
3595,980.67,0.772
3596,980.84,0.772
3597,981.00,0.771
3598,981.17,0.771
3599,981.34,0.771
3600,981.51,0.771
3601,981.67,0.771
3602,981.84,0.771
3603,982.01,0.771
3604,982.17,0.771
3605,982.34,0.771
3606,982.50,0.771
3607,982.66,0.771
3608,982.84,0.771
3609,983.01,0.770
3610,983.17,0.770
3611,983.33,0.770
3612,983.50,0.770
3613,983.67,0.770
3614,983.84,0.770
3615,984.00,0.770
3616,984.17,0.770
3617,984.34,0.770
3618,984.51,0.770
3619,984.67,0.770
3620,984.83,0.770
3621,985.00,0.769
3622,985.17,0.769
3623,985.33,0.769
3624,985.50,0.769
3625,985.67,0.769
3626,985.84,0.769
3627,986.00,0.769
3628,986.17,0.769
3629,986.34,0.769
3630,986.50,0.769
3631,986.67,0.769
3632,986.84,0.769
3633,987.00,0.768
3634,987.17,0.768
3635,987.34,0.768
3636,987.50,0.768
3637,987.67,0.768
3638,987.83,0.768
3639,988.00,0.768
3640,988.17,0.768
3641,988.33,0.768
3642,988.51,0.768
3643,988.67,0.768
3644,988.83,0.768
3645,989.00,0.768
3646,989.17,0.767
3647,989.34,0.767
3648,989.51,0.767
3649,989.67,0.767
3650,989.84,0.767
3651,990.01,0.767
3652,990.17,0.767
3653,990.33,0.767
3654,990.50,0.767
3655,990.67,0.767
3656,990.83,0.767
3657,991.00,0.767
3658,991.17,0.766
3659,991.34,0.766
3660,991.50,0.766
3661,991.67,0.766
3662,991.84,0.766
3663,992.00,0.766
3664,992.17,0.766
3665,992.33,0.766
3666,992.51,0.766
3667,992.67,0.766
3668,992.83,0.766
3669,993.00,0.766
3670,993.17,0.765
3671,993.34,0.765
3672,993.50,0.765
3673,993.67,0.765
3674,993.84,0.765
3675,994.00,0.765
3676,994.17,0.765
3677,994.34,0.765
3678,994.50,0.765
3679,994.67,0.765
3680,994.84,0.765
3681,995.01,0.765
3682,995.17,0.765
3683,995.33,0.764
3684,995.50,0.764
3685,995.67,0.764
3686,995.84,0.764
3687,996.00,0.764
3688,996.17,0.764
3689,996.34,0.764
3690,996.51,0.764
3691,996.66,0.764
3692,996.84,0.764
3693,997.01,0.764
3694,997.17,0.764
3695,997.33,0.764
3696,997.50,0.763
3697,997.67,0.763
3698,997.84,0.763
3699,998.01,0.763
3700,998.17,0.763
3701,998.33,0.763
3702,998.50,0.763
3703,998.67,0.763
3704,998.84,0.763
3705,999.00,0.763
3706,999.17,0.763
3707,999.34,0.763
3708,999.50,0.762
3709,999.68,0.762
3710,999.84,0.762
3711,1000.00,0.762
3712,1000.17,0.762
3713,1000.34,0.762
3714,1000.51,0.762
3715,1000.68,0.762
3716,1000.84,0.762
3717,1001.00,0.762
3718,1001.17,0.762
3719,1001.33,0.762
3720,1001.51,0.762
3721,1001.67,0.762
3722,1001.83,0.761
3723,1002.01,0.761
3724,1002.17,0.761
3725,1002.34,0.761
3726,1002.51,0.761
3727,1002.67,0.761
3728,1002.84,0.761
3729,1003.00,0.761
3730,1003.17,0.761
3731,1003.33,0.761
3732,1003.50,0.761
3733,1003.67,0.761
3734,1003.83,0.761
3735,1004.01,0.760
3736,1004.17,0.760
3737,1004.34,0.760
3738,1004.51,0.760
3739,1004.67,0.760
3740,1004.83,0.760
3741,1005.01,0.760
3742,1005.17,0.760
3743,1005.33,0.760
3744,1005.50,0.760
3745,1005.67,0.760
3746,1005.83,0.760
3747,1006.01,0.760
3748,1006.17,0.759
3749,1006.33,0.759
3750,1006.51,0.759
3751,1006.67,0.759
3752,1006.84,0.759
3753,1007.01,0.759
3754,1007.17,0.759
3755,1007.34,0.759
3756,1007.51,0.759
3757,1007.68,0.759
3758,1007.84,0.759
3759,1008.00,0.759
3760,1008.17,0.759
3761,1008.33,0.758
3762,1008.50,0.758
3763,1008.67,0.758
3764,1008.84,0.758
3765,1009.01,0.758
3766,1009.16,0.758
3767,1009.34,0.758
3768,1009.51,0.758
3769,1009.67,0.758
3770,1009.83,0.758
3771,1010.00,0.758
3772,1010.17,0.758
3773,1010.34,0.758
3774,1010.51,0.757
3775,1010.67,0.757
3776,1010.84,0.757
3777,1011.00,0.757
3778,1011.17,0.757
3779,1011.33,0.757
3780,1011.51,0.757
3781,1011.68,0.757
3782,1011.83,0.757
3783,1012.00,0.757
3784,1012.17,0.757
3785,1012.34,0.757
3786,1012.50,0.757
3787,1012.67,0.756
3788,1012.84,0.756
3789,1013.00,0.756
3790,1013.17,0.756
3791,1013.33,0.756
3792,1013.50,0.756
3793,1013.67,0.756
3794,1013.84,0.756
3795,1014.00,0.756
3796,1014.17,0.756
3797,1014.34,0.756
3798,1014.50,0.756
3799,1014.67,0.756
3800,1014.84,0.756
3801,1015.00,0.755
3802,1015.17,0.755
3803,1015.34,0.755
3804,1015.50,0.755
3805,1015.67,0.755
3806,1015.83,0.755
3807,1016.00,0.755
3808,1016.17,0.755
3809,1016.34,0.755
3810,1016.50,0.755
3811,1016.67,0.755
3812,1016.84,0.755
3813,1017.00,0.755
3814,1017.17,0.755
3815,1017.34,0.754
3816,1017.50,0.754
3817,1017.67,0.754
3818,1017.84,0.754
3819,1018.00,0.754
3820,1018.17,0.754
3821,1018.34,0.754
3822,1018.50,0.754
3823,1018.67,0.754
3824,1018.84,0.754
3825,1019.00,0.754
3826,1019.17,0.754
3827,1019.34,0.754
3828,1019.51,0.754
3829,1019.67,0.753
3830,1019.83,0.753
3831,1020.01,0.753
3832,1020.17,0.753
3833,1020.33,0.753
3834,1020.50,0.753
3835,1020.67,0.753
3836,1020.83,0.753
3837,1021.00,0.753
3838,1021.17,0.753
3839,1021.34,0.753
3840,1021.50,0.753
3841,1021.67,0.753
3842,1021.84,0.753
3843,1022.00,0.752
3844,1022.17,0.752
3845,1022.34,0.752
3846,1022.51,0.752
3847,1022.68,0.752
3848,1022.84,0.752
3849,1023.00,0.752
3850,1023.17,0.752
3851,1023.34,0.752
3852,1023.50,0.752
3853,1023.67,0.752
3854,1023.83,0.752
3855,1024.00,0.752
3856,1024.17,0.752
3857,1024.33,0.751
3858,1024.51,0.751
3859,1024.67,0.751
3860,1024.84,0.751
3861,1025.01,0.751
3862,1025.17,0.751
3863,1025.34,0.751
3864,1025.50,0.751
3865,1025.67,0.751
3866,1025.83,0.751
3867,1026.00,0.751
3868,1026.17,0.751
3869,1026.34,0.751
3870,1026.50,0.751
3871,1026.67,0.751
3872,1026.83,0.750
3873,1027.00,0.750
3874,1027.18,0.750
3875,1027.34,0.750
3876,1027.51,0.750
3877,1027.68,0.750
3878,1027.84,0.750
3879,1028.00,0.750
3880,1028.17,0.750
3881,1028.33,0.750
3882,1028.51,0.750
