Time (s),Temperature (K),Weight (mg)
2630,819.87,0.017
2631,820.04,0.017
2632,820.20,0.017
2633,820.36,0.017
2634,820.54,0.017
2635,820.71,0.017
2636,820.87,0.017
2637,821.03,0.017
2638,821.20,0.017
2639,821.37,0.017
2640,821.54,0.017
2641,821.70,0.017
2642,821.87,0.017
2643,822.03,0.016
2644,822.19,0.016
2645,822.37,0.016
2646,822.54,0.016
2647,822.70,0.016
2648,822.87,0.016
2649,823.04,0.016
2650,823.20,0.016
2651,823.37,0.016
2652,823.54,0.016
2653,823.70,0.016
2654,823.86,0.016
2655,824.04,0.016
2656,824.21,0.016
2657,824.37,0.016
2658,824.54,0.016
2659,824.70,0.016
2660,824.87,0.016
2661,825.04,0.016
2662,825.21,0.016
2663,825.37,0.016
2664,825.53,0.016
2665,825.70,0.016
2666,825.87,0.016
2667,826.03,0.016
2668,826.20,0.016
2669,826.37,0.016
2670,826.54,0.016
2671,826.70,0.016
2672,826.86,0.016
2673,827.03,0.016
2674,827.21,0.016
2675,827.37,0.016
2676,827.53,0.016
2677,827.70,0.016
2678,827.87,0.016
2679,828.03,0.016
2680,828.20,0.016
2681,828.37,0.016
2682,828.53,0.016
2683,828.70,0.016
2684,828.87,0.016
2685,829.04,0.016
2686,829.20,0.016
2687,829.37,0.016
2688,829.54,0.016
2689,829.70,0.016
2690,829.87,0.016
2691,830.03,0.016
2692,830.20,0.016
2693,830.37,0.016
2694,830.54,0.016
2695,830.70,0.016
2696,830.86,0.016
2697,831.04,0.016
2698,831.20,0.016
2699,831.36,0.016
2700,831.54,0.016
2701,831.70,0.016
2702,831.87,0.016
2703,832.03,0.016
2704,832.21,0.016
2705,832.37,0.016
2706,832.53,0.016
2707,832.70,0.016
2708,832.87,0.016
2709,833.04,0.016
2710,833.20,0.016
2711,833.37,0.016
2712,833.53,0.016
2713,833.70,0.016
2714,833.87,0.016
2715,834.04,0.016
2716,834.20,0.016
2717,834.37,0.016
2718,834.53,0.016
2719,834.70,0.016
2720,834.87,0.016
2721,835.03,0.016
2722,835.20,0.016
2723,835.37,0.016
2724,835.53,0.016
2725,835.70,0.016
2726,835.88,0.016
2727,836.04,0.016
2728,836.20,0.016
2729,836.36,0.016
2730,836.53,0.016
2731,836.70,0.016
2732,836.87,0.016
2733,837.04,0.016
2734,837.21,0.016
2735,837.37,0.016
2736,837.54,0.016
2737,837.70,0.016
2738,837.86,0.016
2739,838.04,0.016
2740,838.20,0.016
2741,838.37,0.016
2742,838.54,0.016
2743,838.70,0.016
2744,838.87,0.016
2745,839.03,0.016
2746,839.21,0.016
2747,839.37,0.016
2748,839.54,0.016
2749,839.70,0.016
2750,839.87,0.016
2751,840.03,0.016
2752,840.20,0.016
2753,840.36,0.016
2754,840.53,0.016
2755,840.70,0.016
2756,840.87,0.016
2757,841.04,0.016
2758,841.20,0.016
2759,841.37,0.016
2760,841.54,0.016
2761,841.70,0.016
2762,841.87,0.016
2763,842.04,0.016
2764,842.20,0.016
2765,842.37,0.016
2766,842.54,0.016
2767,842.70,0.016
2768,842.87,0.016
2769,843.04,0.016
2770,843.21,0.016
2771,843.37,0.016
2772,843.54,0.016
2773,843.70,0.016
2774,843.87,0.016
2775,844.04,0.016
2776,844.20,0.016
2777,844.36,0.016
2778,844.54,0.016
2779,844.71,0.016
2780,844.87,0.016
2781,845.03,0.016
2782,845.20,0.016
2783,845.37,0.016
2784,845.54,0.016
2785,845.71,0.016
2786,845.86,0.016
2787,846.03,0.016
2788,846.20,0.016
2789,846.37,0.016
2790,846.54,0.016
2791,846.70,0.016
2792,846.87,0.016
2793,847.04,0.016
2794,847.20,0.016
2795,847.36,0.016
2796,847.53,0.016
2797,847.70,0.016
2798,847.87,0.016
2799,848.04,0.016
2800,848.21,0.016
2801,848.37,0.016
2802,848.54,0.016
2803,848.70,0.016
2804,848.87,0.016
2805,849.03,0.016
2806,849.21,0.016
2807,849.38,0.016
2808,849.54,0.016
2809,849.70,0.016
2810,849.87,0.016
2811,850.04,0.016
2812,850.20,0.016
2813,850.37,0.016
2814,850.54,0.016
2815,850.71,0.016
2816,850.87,0.016
2817,851.03,0.016
2818,851.20,0.016
2819,851.37,0.016
2820,851.54,0.016
2821,851.71,0.016
2822,851.87,0.016
2823,852.04,0.016
2824,852.20,0.016
2825,852.37,0.016
2826,852.54,0.016
2827,852.71,0.016
2828,852.87,0.016
2829,853.03,0.016
2830,853.21,0.016
2831,853.37,0.016
2832,853.53,0.016
2833,853.71,0.016
2834,853.87,0.016
2835,854.03,0.016
2836,854.21,0.016
2837,854.37,0.016
2838,854.54,0.016
2839,854.70,0.016
2840,854.87,0.016
2841,855.04,0.016
2842,855.20,0.016
2843,855.37,0.016
2844,855.54,0.016
2845,855.70,0.016
2846,855.87,0.016
2847,856.03,0.016
2848,856.20,0.016
2849,856.37,0.016
2850,856.54,0.016
2851,856.70,0.016
2852,856.87,0.016
2853,857.04,0.016
2854,857.21,0.016
2855,857.37,0.016
2856,857.54,0.016
2857,857.71,0.016
2858,857.87,0.016
2859,858.04,0.016
2860,858.21,0.016
2861,858.37,0.016
2862,858.53,0.016
2863,858.70,0.016
2864,858.87,0.016
2865,859.04,0.016
2866,859.20,0.016
2867,859.37,0.016
2868,859.54,0.016
2869,859.71,0.016
2870,859.87,0.016
2871,860.04,0.016
2872,860.20,0.016
2873,860.37,0.016
2874,860.54,0.016
2875,860.71,0.016
2876,860.87,0.016
2877,861.04,0.016
2878,861.21,0.016
2879,861.37,0.016
2880,861.54,0.016
2881,861.71,0.016
2882,861.87,0.016
2883,862.03,0.016
2884,862.21,0.016
2885,862.37,0.016
2886,862.54,0.016
2887,862.70,0.016
2888,862.87,0.016
2889,863.04,0.016
2890,863.20,0.016
2891,863.37,0.016
2892,863.54,0.016
2893,863.70,0.016
2894,863.87,0.016
2895,864.04,0.016
2896,864.20,0.016
2897,864.37,0.016
2898,864.54,0.016
2899,864.70,0.016
2900,864.87,0.016
2901,865.04,0.016
2902,865.21,0.016
2903,865.37,0.016
2904,865.54,0.016
2905,865.70,0.016
2906,865.87,0.016
2907,866.04,0.016
2908,866.21,0.016
2909,866.37,0.016
2910,866.53,0.016
2911,866.71,0.016
2912,866.87,0.016
2913,867.04,0.016
2914,867.20,0.016
2915,867.37,0.016
2916,867.54,0.016
2917,867.70,0.016
2918,867.88,0.016
2919,868.04,0.016
2920,868.21,0.016
2921,868.38,0.016
2922,868.54,0.016
2923,868.71,0.016
2924,868.87,0.016
2925,869.04,0.016
2926,869.21,0.016
2927,869.37,0.016
2928,869.53,0.016
2929,869.70,0.016
2930,869.87,0.016
2931,870.03,0.016
2932,870.20,0.016
2933,870.37,0.016
2934,870.54,0.016
2935,870.71,0.016
2936,870.87,0.016
2937,871.04,0.016
2938,871.21,0.016
2939,871.37,0.016
2940,871.54,0.016
2941,871.70,0.016
2942,871.87,0.016
2943,872.04,0.016
2944,872.21,0.016
2945,872.37,0.016
2946,872.54,0.016
2947,872.70,0.016
2948,872.87,0.016
2949,873.04,0.016
2950,873.21,0.016
2951,873.37,0.016
2952,873.54,0.016
2953,873.71,0.016
2954,873.88,0.016
2955,874.04,0.016
2956,874.21,0.016
2957,874.37,0.016
2958,874.53,0.016
2959,874.71,0.016
2960,874.87,0.016
2961,875.04,0.016
2962,875.21,0.016
2963,875.37,0.016
2964,875.54,0.016
2965,875.71,0.016
2966,875.88,0.016
2967,876.04,0.016
2968,876.20,0.016
2969,876.37,0.016
2970,876.54,0.016
2971,876.71,0.016
2972,876.87,0.016
2973,877.04,0.016
2974,877.20,0.016
2975,877.37,0.016
2976,877.54,0.016
2977,877.71,0.016
2978,877.87,0.016
2979,878.04,0.016
2980,878.21,0.016
2981,878.38,0.016
2982,878.54,0.016
2983,878.71,0.016
2984,878.87,0.016
2985,879.04,0.016
2986,879.21,0.016
2987,879.37,0.016
2988,879.54,0.016
2989,879.70,0.016
2990,879.87,0.016
2991,880.04,0.016
2992,880.20,0.016
2993,880.37,0.016
2994,880.54,0.016
2995,880.71,0.016
2996,880.87,0.016
2997,881.04,0.016
2998,881.21,0.016
2999,881.37,0.016
3000,881.54,0.016
3001,881.70,0.016
3002,881.87,0.016
3003,882.05,0.016
3004,882.21,0.016
3005,882.37,0.016
3006,882.54,0.016
3007,882.71,0.016
3008,882.88,0.016
3009,883.04,0.016
3010,883.20,0.016
3011,883.37,0.016
3012,883.54,0.016
3013,883.71,0.016
3014,883.87,0.016
3015,884.04,0.016
3016,884.21,0.016
3017,884.37,0.016
3018,884.54,0.016
3019,884.71,0.016
3020,884.87,0.016
3021,885.04,0.016
3022,885.21,0.016
3023,885.38,0.016
3024,885.54,0.016
3025,885.71,0.016
3026,885.87,0.016
3027,886.03,0.016
3028,886.20,0.016
3029,886.37,0.016
3030,886.54,0.016
3031,886.71,0.016
3032,886.87,0.016
3033,887.03,0.016
3034,887.21,0.016
3035,887.37,0.016
3036,887.54,0.016
3037,887.72,0.016
3038,887.87,0.016
3039,888.03,0.016
3040,888.20,0.016
3041,888.38,0.016
3042,888.54,0.016
3043,888.70,0.016
3044,888.87,0.016
3045,889.04,0.016
3046,889.20,0.016
3047,889.37,0.016
3048,889.54,0.016
3049,889.71,0.016
3050,889.87,0.016
3051,890.04,0.016
3052,890.21,0.016
3053,890.38,0.016
3054,890.54,0.016
3055,890.71,0.016
3056,890.87,0.016
3057,891.04,0.016
3058,891.21,0.016
3059,891.37,0.016
3060,891.54,0.016
3061,891.71,0.016
3062,891.88,0.016
3063,892.04,0.016
3064,892.21,0.016
3065,892.38,0.016
3066,892.54,0.016
3067,892.70,0.016
3068,892.87,0.016
3069,893.04,0.016
3070,893.21,0.016
3071,893.37,0.016
3072,893.54,0.016
3073,893.71,0.016
3074,893.87,0.016
3075,894.04,0.016
3076,894.21,0.016
3077,894.38,0.016
3078,894.54,0.016
3079,894.71,0.016
3080,894.87,0.016
3081,895.05,0.016
3082,895.21,0.016
3083,895.37,0.015
3084,895.54,0.015
3085,895.71,0.015
3086,895.87,0.015
3087,896.04,0.015
3088,896.20,0.015
3089,896.37,0.015
3090,896.54,0.015
3091,896.71,0.015
3092,896.87,0.015
3093,897.04,0.015
3094,897.21,0.015
3095,897.38,0.015
3096,897.54,0.015
3097,897.71,0.015
3098,897.87,0.015
3099,898.04,0.015
3100,898.21,0.015
3101,898.38,0.015
3102,898.54,0.015
3103,898.71,0.015
3104,898.88,0.015
3105,899.04,0.015
3106,899.21,0.015
3107,899.38,0.015
3108,899.54,0.015
3109,899.71,0.015
3110,899.87,0.015
3111,900.04,0.015
3112,900.21,0.015
3113,900.37,0.015
3114,900.54,0.015
3115,900.71,0.015
3116,900.87,0.015
3117,901.04,0.015
3118,901.21,0.015
3119,901.37,0.015
3120,901.54,0.015
3121,901.71,0.015
3122,901.88,0.015
3123,902.04,0.015
3124,902.21,0.015
3125,902.38,0.015
3126,902.55,0.015
3127,902.71,0.015
3128,902.88,0.015
3129,903.04,0.015
3130,903.20,0.015
3131,903.37,0.015
3132,903.54,0.015
3133,903.71,0.015
3134,903.87,0.015
3135,904.04,0.015
3136,904.22,0.015
3137,904.38,0.015
3138,904.54,0.015
3139,904.71,0.015
3140,904.88,0.015
3141,905.04,0.015
3142,905.21,0.015
3143,905.37,0.015
3144,905.54,0.015
3145,905.71,0.015
3146,905.88,0.015
3147,906.04,0.015
3148,906.21,0.015
3149,906.37,0.015
3150,906.54,0.015
3151,906.71,0.015
3152,906.87,0.015
3153,907.04,0.015
3154,907.21,0.015
3155,907.37,0.015
3156,907.54,0.015
3157,907.71,0.015
3158,907.87,0.015
3159,908.05,0.015
3160,908.21,0.015
3161,908.38,0.015
3162,908.54,0.015
3163,908.71,0.015
3164,908.88,0.015
3165,909.04,0.015
3166,909.20,0.015
3167,909.37,0.015
3168,909.54,0.015
3169,909.71,0.015
3170,909.88,0.015
3171,910.04,0.015
3172,910.21,0.015
3173,910.38,0.015
3174,910.54,0.015
3175,910.71,0.015
3176,910.87,0.015
3177,911.04,0.015
3178,911.21,0.015
3179,911.38,0.015
3180,911.54,0.015
3181,911.71,0.015
3182,911.87,0.015
3183,912.04,0.015
3184,912.21,0.015
3185,912.37,0.015
3186,912.54,0.015
3187,912.71,0.015
3188,912.87,0.015
3189,913.04,0.015
3190,913.21,0.015
3191,913.38,0.015
3192,913.55,0.015
3193,913.71,0.015
3194,913.87,0.015
3195,914.04,0.015
3196,914.21,0.015
3197,914.38,0.015
3198,914.55,0.015
3199,914.71,0.015
3200,914.87,0.015
3201,915.04,0.015
3202,915.21,0.015
3203,915.37,0.015
3204,915.54,0.015
3205,915.71,0.015
3206,915.87,0.015
3207,916.04,0.015
3208,916.21,0.015
3209,916.37,0.015
3210,916.55,0.015
3211,916.71,0.015
3212,916.87,0.015
3213,917.05,0.015
3214,917.21,0.015
3215,917.37,0.015
3216,917.54,0.015
3217,917.72,0.015
3218,917.88,0.015
3219,918.04,0.015
3220,918.21,0.015
3221,918.38,0.015
3222,918.54,0.015
3223,918.71,0.015
3224,918.87,0.015
3225,919.04,0.015
3226,919.21,0.015
3227,919.38,0.015
3228,919.54,0.015
3229,919.71,0.015
3230,919.88,0.015
3231,920.04,0.015
3232,920.21,0.015
3233,920.38,0.015
3234,920.54,0.015
3235,920.71,0.015
3236,920.88,0.015
3237,921.05,0.015
3238,921.21,0.015
3239,921.37,0.015
3240,921.54,0.015
3241,921.71,0.015
3242,921.87,0.015
3243,922.04,0.015
3244,922.21,0.015
3245,922.37,0.015
3246,922.54,0.015
3247,922.71,0.015
3248,922.88,0.015
3249,923.04,0.015
3250,923.21,0.015
3251,923.38,0.015
3252,923.55,0.015
3253,923.71,0.015
3254,923.88,0.015
3255,924.05,0.015
3256,924.21,0.015
3257,924.37,0.015
3258,924.54,0.015
3259,924.70,0.015
3260,924.87,0.015
3261,925.04,0.015
3262,925.21,0.015
3263,925.38,0.015
3264,925.54,0.015
3265,925.71,0.015
3266,925.88,0.015
3267,926.04,0.015
3268,926.21,0.015
3269,926.38,0.015
3270,926.54,0.015
3271,926.71,0.015
3272,926.88,0.015
3273,927.04,0.015
3274,927.21,0.015
3275,927.38,0.015
3276,927.54,0.015
3277,927.71,0.015
3278,927.87,0.015
3279,928.05,0.015
3280,928.21,0.015
3281,928.37,0.015
3282,928.54,0.015
3283,928.71,0.015
3284,928.88,0.015
3285,929.04,0.015
3286,929.21,0.015
3287,929.38,0.015
3288,929.54,0.015
3289,929.71,0.015
3290,929.88,0.015
3291,930.05,0.015
3292,930.21,0.015
3293,930.38,0.015
3294,930.55,0.015
3295,930.71,0.015
3296,930.87,0.015
3297,931.04,0.015
3298,931.22,0.015
3299,931.38,0.015
3300,931.54,0.015
3301,931.71,0.015
3302,931.88,0.015
3303,932.04,0.015
3304,932.21,0.015
3305,932.38,0.015
3306,932.55,0.015
3307,932.71,0.015
3308,932.88,0.015
3309,933.04,0.015
3310,933.21,0.015
3311,933.38,0.015
3312,933.55,0.015
3313,933.71,0.015
3314,933.87,0.015
3315,934.04,0.015
3316,934.21,0.015
3317,934.37,0.015
3318,934.54,0.015
3319,934.71,0.015
3320,934.88,0.015
3321,935.05,0.015
3322,935.21,0.015
3323,935.37,0.015
3324,935.54,0.015
3325,935.71,0.015
3326,935.88,0.015
3327,936.05,0.015
3328,936.21,0.015
3329,936.37,0.015
3330,936.54,0.015
3331,936.71,0.015
3332,936.88,0.015
3333,937.04,0.015
3334,937.21,0.015
3335,937.38,0.015
3336,937.54,0.015
3337,937.71,0.015
3338,937.88,0.015
3339,938.04,0.015
3340,938.21,0.015
3341,938.38,0.015
3342,938.54,0.015
3343,938.71,0.015
3344,938.88,0.015
3345,939.05,0.015
3346,939.21,0.015
3347,939.38,0.015
3348,939.55,0.015
3349,939.71,0.015
3350,939.87,0.015
3351,940.04,0.015
3352,940.21,0.015
3353,940.37,0.015
3354,940.54,0.015
3355,940.71,0.015
3356,940.87,0.015
3357,941.04,0.015
3358,941.21,0.015
3359,941.38,0.015
3360,941.55,0.015
3361,941.71,0.015
3362,941.88,0.015
3363,942.04,0.015
3364,942.21,0.015
3365,942.38,0.015
3366,942.54,0.015
3367,942.71,0.015
3368,942.87,0.015
3369,943.04,0.015
3370,943.21,0.015
3371,943.38,0.015
3372,943.54,0.015
3373,943.71,0.015
3374,943.88,0.015
3375,944.04,0.015
3376,944.21,0.015
3377,944.38,0.015
3378,944.54,0.015
3379,944.71,0.015
3380,944.87,0.015
3381,945.04,0.015
3382,945.21,0.015
3383,945.37,0.015
3384,945.54,0.015
3385,945.71,0.015
3386,945.88,0.015
3387,946.04,0.015
3388,946.21,0.015
3389,946.38,0.015
3390,946.55,0.015
3391,946.71,0.015
3392,946.88,0.015
3393,947.05,0.015
3394,947.22,0.015
3395,947.37,0.015
3396,947.54,0.015
3397,947.71,0.015
3398,947.88,0.015
3399,948.04,0.015
3400,948.21,0.015
3401,948.38,0.015
3402,948.54,0.015
3403,948.71,0.015
3404,948.88,0.015
3405,949.05,0.015
3406,949.21,0.015
3407,949.37,0.015
3408,949.55,0.015
3409,949.71,0.015
3410,949.88,0.015
3411,950.05,0.015
3412,950.21,0.015
3413,950.38,0.015
3414,950.55,0.015
3415,950.72,0.015
3416,950.88,0.015
3417,951.04,0.015
3418,951.21,0.015
3419,951.37,0.015
3420,951.54,0.015
3421,951.71,0.015
3422,951.87,0.015
3423,952.05,0.015
3424,952.21,0.015
3425,952.38,0.015
3426,952.54,0.015
3427,952.71,0.015
3428,952.88,0.015
3429,953.04,0.015
3430,953.22,0.015
3431,953.38,0.015
3432,953.54,0.015
3433,953.71,0.015
3434,953.88,0.015
3435,954.04,0.015
3436,954.21,0.015
3437,954.38,0.015
3438,954.55,0.015
3439,954.71,0.015
3440,954.88,0.015
3441,955.05,0.015
3442,955.21,0.015
3443,955.38,0.015
3444,955.55,0.015
3445,955.71,0.015
3446,955.88,0.015
3447,956.04,0.015
3448,956.21,0.015
3449,956.38,0.015
3450,956.55,0.015
3451,956.71,0.015
3452,956.87,0.015
3453,957.04,0.015
3454,957.21,0.015
3455,957.38,0.015
3456,957.54,0.015
3457,957.71,0.015
3458,957.88,0.015
3459,958.05,0.015
3460,958.21,0.015
3461,958.38,0.015
3462,958.55,0.015
3463,958.71,0.015
3464,958.88,0.015
3465,959.05,0.015
3466,959.21,0.015
3467,959.37,0.015
3468,959.54,0.015
3469,959.71,0.015
3470,959.88,0.015
3471,960.04,0.015
3472,960.21,0.015
3473,960.38,0.015
3474,960.54,0.015
3475,960.71,0.015
3476,960.88,0.015
3477,961.05,0.015
3478,961.21,0.015
3479,961.37,0.015
3480,961.54,0.015
3481,961.71,0.015
3482,961.88,0.015
3483,962.05,0.015
3484,962.22,0.015
3485,962.38,0.015
3486,962.54,0.015
3487,962.71,0.015
3488,962.87,0.015
3489,963.04,0.015
3490,963.21,0.015
3491,963.38,0.015
3492,963.54,0.015
3493,963.72,0.015
3494,963.88,0.015
3495,964.04,0.015
3496,964.21,0.015
3497,964.38,0.015
3498,964.54,0.015
3499,964.71,0.015
3500,964.88,0.015
3501,965.04,0.015
3502,965.21,0.015
3503,965.37,0.015
3504,965.54,0.015
3505,965.71,0.015
3506,965.88,0.015
3507,966.05,0.015
3508,966.21,0.015
3509,966.38,0.015
3510,966.55,0.015
3511,966.71,0.015
3512,966.88,0.015
3513,967.04,0.015
3514,967.21,0.015
3515,967.38,0.015
3516,967.55,0.015
3517,967.71,0.015
3518,967.87,0.015
3519,968.04,0.015
3520,968.21,0.015
3521,968.38,0.015
3522,968.54,0.015
3523,968.72,0.015
3524,968.87,0.015
3525,969.04,0.015
3526,969.21,0.015
3527,969.38,0.015
3528,969.54,0.015
3529,969.71,0.015
3530,969.88,0.015
3531,970.05,0.015
3532,970.21,0.015
3533,970.37,0.015
3534,970.54,0.015
3535,970.71,0.015
3536,970.88,0.015
3537,971.04,0.015
3538,971.21,0.015
3539,971.38,0.015
3540,971.54,0.015
3541,971.71,0.015
3542,971.87,0.015
3543,972.04,0.015
3544,972.21,0.015
3545,972.38,0.015
3546,972.55,0.015
3547,972.71,0.015
3548,972.88,0.015
3549,973.05,0.015
3550,973.21,0.015
3551,973.37,0.015
3552,973.54,0.015
3553,973.71,0.015
3554,973.87,0.015
3555,974.04,0.015
3556,974.21,0.015
3557,974.38,0.015
3558,974.54,0.015
3559,974.71,0.015
3560,974.88,0.015
3561,975.05,0.015
3562,975.21,0.015
3563,975.38,0.015
3564,975.55,0.015
3565,975.71,0.015
3566,975.87,0.015
3567,976.04,0.015
3568,976.21,0.015
3569,976.37,0.015
3570,976.55,0.015
3571,976.71,0.015
3572,976.88,0.015
3573,977.05,0.015
3574,977.21,0.015
3575,977.38,0.015
3576,977.55,0.015
3577,977.72,0.015
3578,977.88,0.015
3579,978.05,0.015
3580,978.21,0.015
3581,978.38,0.015
3582,978.54,0.015
3583,978.71,0.015
3584,978.87,0.015
3585,979.04,0.015
3586,979.21,0.015
3587,979.38,0.015
3588,979.54,0.015
3589,979.71,0.015
3590,979.88,0.015
3591,980.05,0.015
3592,980.22,0.015
3593,980.38,0.015
3594,980.54,0.015
3595,980.71,0.015
3596,980.88,0.015
3597,981.04,0.015
3598,981.21,0.015
3599,981.37,0.015
3600,981.54,0.015
3601,981.71,0.015
3602,981.88,0.015
3603,982.05,0.015
3604,982.21,0.015
3605,982.38,0.015
3606,982.54,0.015
3607,982.71,0.015
3608,982.88,0.015
3609,983.04,0.015
3610,983.21,0.015
3611,983.38,0.015
3612,983.54,0.015
3613,983.71,0.015
3614,983.87,0.015
3615,984.04,0.015
3616,984.21,0.015
3617,984.38,0.015
3618,984.54,0.015
3619,984.71,0.015
3620,984.88,0.015
3621,985.05,0.015
3622,985.21,0.015
3623,985.38,0.015
3624,985.55,0.015
3625,985.72,0.015
3626,985.88,0.015
3627,986.04,0.015
3628,986.21,0.015
3629,986.38,0.015
3630,986.55,0.015
3631,986.71,0.015
3632,986.87,0.015
3633,987.04,0.015
3634,987.21,0.015
3635,987.38,0.015
3636,987.54,0.015
3637,987.71,0.015
3638,987.88,0.015
3639,988.05,0.015
3640,988.21,0.015
3641,988.38,0.015
3642,988.54,0.015
3643,988.71,0.015
3644,988.88,0.015
3645,989.05,0.015
3646,989.21,0.015
3647,989.38,0.015
3648,989.54,0.015
3649,989.71,0.015
3650,989.88,0.015
3651,990.05,0.015
3652,990.21,0.015
3653,990.38,0.015
3654,990.55,0.015
3655,990.71,0.015
3656,990.88,0.015
3657,991.05,0.015
3658,991.22,0.015
3659,991.38,0.015
3660,991.55,0.015
3661,991.71,0.015
3662,991.88,0.015
3663,992.04,0.015
3664,992.21,0.015
3665,992.38,0.015
3666,992.55,0.015
3667,992.71,0.015
3668,992.88,0.015
3669,993.05,0.015
3670,993.21,0.015
3671,993.38,0.015
3672,993.54,0.015
3673,993.71,0.015
3674,993.88,0.015
3675,994.05,0.015
3676,994.21,0.015
3677,994.37,0.015
3678,994.54,0.015
3679,994.71,0.015
3680,994.88,0.015
3681,995.04,0.015
3682,995.21,0.015
3683,995.38,0.015
3684,995.55,0.015
3685,995.71,0.015
3686,995.87,0.015
3687,996.04,0.015
3688,996.21,0.015
3689,996.38,0.015
3690,996.55,0.015
3691,996.71,0.015
3692,996.88,0.015
3693,997.04,0.015
3694,997.21,0.015
3695,997.38,0.015
3696,997.54,0.015
3697,997.71,0.015
3698,997.88,0.015
3699,998.04,0.015
3700,998.20,0.015
3701,998.37,0.015
3702,998.55,0.015
3703,998.72,0.015
3704,998.88,0.015
3705,999.05,0.015
3706,999.21,0.015
3707,999.37,0.015
3708,999.54,0.015
3709,999.71,0.015
3710,999.88,0.015
3711,1000.04,0.015
3712,1000.21,0.015
3713,1000.38,0.015
3714,1000.54,0.015
3715,1000.71,0.015
3716,1000.88,0.015
3717,1001.04,0.015
3718,1001.21,0.015
3719,1001.38,0.015
3720,1001.54,0.015
3721,1001.71,0.015
3722,1001.88,0.015
3723,1002.04,0.015
3724,1002.21,0.015
3725,1002.38,0.015
3726,1002.54,0.015
3727,1002.71,0.015
3728,1002.88,0.015
3729,1003.05,0.015
3730,1003.21,0.015
3731,1003.38,0.015
3732,1003.55,0.015
3733,1003.71,0.015
3734,1003.88,0.015
3735,1004.05,0.015
3736,1004.22,0.015
3737,1004.38,0.015
3738,1004.55,0.015
3739,1004.71,0.015
3740,1004.88,0.015
3741,1005.04,0.015
3742,1005.21,0.015
3743,1005.38,0.015
3744,1005.54,0.016
3745,1005.71,0.015
3746,1005.88,0.015
3747,1006.05,0.015
3748,1006.21,0.015
3749,1006.38,0.015
3750,1006.55,0.015
3751,1006.71,0.015
3752,1006.87,0.015
3753,1007.04,0.015
3754,1007.21,0.015
3755,1007.38,0.015
3756,1007.54,0.015
3757,1007.71,0.015
3758,1007.88,0.015
3759,1008.05,0.015
3760,1008.21,0.015
3761,1008.38,0.015
3762,1008.55,0.015
3763,1008.72,0.015
3764,1008.88,0.015
3765,1009.04,0.015
3766,1009.21,0.015
3767,1009.38,0.015
3768,1009.55,0.015
3769,1009.71,0.015
3770,1009.88,0.015
3771,1010.04,0.015
3772,1010.21,0.015
3773,1010.38,0.015
3774,1010.55,0.015
3775,1010.71,0.015
3776,1010.88,0.015
3777,1011.05,0.015
3778,1011.21,0.015
3779,1011.38,0.015
3780,1011.54,0.015
3781,1011.71,0.015
3782,1011.87,0.015
3783,1012.04,0.015
3784,1012.21,0.015
3785,1012.38,0.015
3786,1012.54,0.015
3787,1012.71,0.015
3788,1012.87,0.015
3789,1013.04,0.015
3790,1013.22,0.015
3791,1013.38,0.015
3792,1013.54,0.015
3793,1013.71,0.015
3794,1013.88,0.015
3795,1014.04,0.015
3796,1014.21,0.015
3797,1014.37,0.015
3798,1014.55,0.015
3799,1014.71,0.015
3800,1014.88,0.015
3801,1015.04,0.015
3802,1015.21,0.015
3803,1015.38,0.015
3804,1015.55,0.015
3805,1015.72,0.015
3806,1015.88,0.015
3807,1016.05,0.015
3808,1016.21,0.015
3809,1016.39,0.015
3810,1016.55,0.015
3811,1016.71,0.015
3812,1016.88,0.015
3813,1017.04,0.015
3814,1017.21,0.015
3815,1017.38,0.015
3816,1017.54,0.015
3817,1017.71,0.015
3818,1017.88,0.015
3819,1018.04,0.015
3820,1018.21,0.015
3821,1018.38,0.015
3822,1018.55,0.015
3823,1018.72,0.015
3824,1018.88,0.015
3825,1019.04,0.015
3826,1019.21,0.015
3827,1019.37,0.015
3828,1019.55,0.015
3829,1019.71,0.015
3830,1019.87,0.015
3831,1020.05,0.015
3832,1020.21,0.015
3833,1020.38,0.015
3834,1020.55,0.015
3835,1020.71,0.015
3836,1020.87,0.015
3837,1021.04,0.015
3838,1021.21,0.015
3839,1021.38,0.015
3840,1021.54,0.015
3841,1021.71,0.015
3842,1021.88,0.015
3843,1022.05,0.015
3844,1022.21,0.015
3845,1022.38,0.015
3846,1022.54,0.015
3847,1022.71,0.015
3848,1022.88,0.015
3849,1023.04,0.015
3850,1023.21,0.015
3851,1023.38,0.015
3852,1023.55,0.015
3853,1023.71,0.015
3854,1023.88,0.015
3855,1024.04,0.015
3856,1024.21,0.015
3857,1024.38,0.015
3858,1024.55,0.015
3859,1024.71,0.015
3860,1024.88,0.015
3861,1025.04,0.015
3862,1025.21,0.015
3863,1025.38,0.015
3864,1025.55,0.015
3865,1025.72,0.015
3866,1025.88,0.015
3867,1026.04,0.015
3868,1026.21,0.015
3869,1026.38,0.015
3870,1026.54,0.015
3871,1026.71,0.015
3872,1026.88,0.015
3873,1027.05,0.015
3874,1027.21,0.015
3875,1027.38,0.015
3876,1027.54,0.015
3877,1027.72,0.015
3878,1027.88,0.015
3879,1028.05,0.015
3880,1028.22,0.015
3881,1028.38,0.015
3882,1028.54,0.015
3883,1028.70,0.015
3884,1028.88,0.015
